date,target,item_id
1/16/2019,114500,Close
1/17/2019,115900,Close
1/19/2019,114500,Close
1/20/2019,114500,Close
1/21/2019,116300,Close
1/22/2019,116500,Close
1/23/2019,115400,Close
1/24/2019,115000,Close
1/26/2019,116500,Close
1/27/2019,117900,Close
1/28/2019,118000,Close
1/29/2019,118300,Close
1/30/2019,119450,Close
1/31/2019,118500,Close
2/2/2019,113000,Close
2/3/2019,110000,Close
2/4/2019,116500,Close
2/5/2019,117500,Close
2/6/2019,118500,Close
2/7/2019,116450,Close
2/10/2019,117100,Close
2/12/2019,119000,Close
2/13/2019,119300,Close
2/14/2019,118500,Close
2/16/2019,121000,Close
2/17/2019,123500,Close
2/18/2019,129000,Close
2/19/2019,128000,Close
2/20/2019,129700,Close
2/21/2019,129700,Close
2/23/2019,125000,Close
2/24/2019,136500,Close
2/25/2019,134500,Close
2/26/2019,133000,Close
2/27/2019,132500,Close
2/28/2019,132000,Close
3/2/2019,134500,Close
3/3/2019,129860,Close
3/4/2019,127070,Close
3/5/2019,125980,Close
3/6/2019,131540,Close
3/7/2019,130370,Close
3/9/2019,131510,Close
3/10/2019,130420,Close
3/11/2019,129050,Close
3/12/2019,128470,Close
3/13/2019,128550,Close
3/14/2019,131020,Close
3/16/2019,129850,Close
3/17/2019,128830,Close
3/18/2019,128890,Close
3/19/2019,128940,Close
3/25/2019,129520,Close
3/26/2019,129510,Close
3/27/2019,129420,Close
3/28/2019,131890,Close
3/30/2019,132000,Close
3/31/2019,132000,Close
4/4/2019,132000,Close
4/6/2019,131900,Close
4/7/2019,133910,Close
4/8/2019,136900,Close
4/9/2019,141750,Close
4/10/2019,137500,Close
4/11/2019,137310,Close
4/13/2019,136000,Close
4/14/2019,134500,Close
4/15/2019,136900,Close
4/16/2019,135430,Close
4/17/2019,134010,Close
4/18/2019,134790,Close
4/20/2019,135460,Close
4/22/2019,137600,Close
4/23/2019,137920,Close
4/24/2019,137990,Close
4/25/2019,138120,Close
4/27/2019,138460,Close
4/28/2019,141470,Close
4/29/2019,141510,Close
4/30/2019,140520,Close
5/1/2019,142500,Close
5/2/2019,142410,Close
5/4/2019,144960,Close
5/5/2019,147450,Close
5/6/2019,147000,Close
5/7/2019,149480,Close
5/8/2019,149900,Close
5/9/2019,153500,Close
5/11/2019,149500,Close
5/12/2019,146500,Close
5/13/2019,148360,Close
5/14/2019,148500,Close
5/15/2019,148430,Close
5/16/2019,146470,Close
5/18/2019,145500,Close
5/19/2019,145000,Close
5/20/2019,137500,Close
5/21/2019,137470,Close
5/22/2019,139500,Close
5/23/2019,140460,Close
5/25/2019,139570,Close
5/26/2019,138500,Close
5/28/2019,137500,Close
5/29/2019,134000,Close
5/30/2019,135370,Close
6/1/2019,135500,Close
6/2/2019,132390,Close
6/3/2019,130980,Close
6/8/2019,130900,Close
6/9/2019,126970,Close
6/10/2019,128450,Close
6/11/2019,128880,Close
6/12/2019,129000,Close
6/15/2019,129360,Close
6/16/2019,134940,Close
6/17/2019,133360,Close
6/18/2019,132020,Close
6/19/2019,130950,Close
6/20/2019,132000,Close
6/22/2019,130000,Close
6/23/2019,130000,Close
6/24/2019,131890,Close
6/25/2019,131000,Close
6/26/2019,129400,Close
6/27/2019,129500,Close
6/30/2019,128500,Close
7/1/2019,127000,Close
7/2/2019,128000,Close
7/3/2019,127450,Close
7/4/2019,127500,Close
7/6/2019,129400,Close
7/7/2019,128980,Close
7/8/2019,127910,Close
7/9/2019,127430,Close
7/10/2019,127480,Close
7/11/2019,127460,Close
7/13/2019,126000,Close
7/14/2019,125000,Close
7/15/2019,121000,Close
7/16/2019,118890,Close
7/17/2019,113890,Close
7/18/2019,115000,Close
7/20/2019,116480,Close
7/21/2019,118970,Close
7/22/2019,119000,Close
7/23/2019,123000,Close
7/24/2019,121930,Close
7/25/2019,119500,Close
7/27/2019,120940,Close
7/28/2019,121500,Close
7/29/2019,120420,Close
7/30/2019,120500,Close
7/31/2019,119430,Close
8/1/2019,119000,Close
8/3/2019,119910,Close
8/4/2019,119000,Close
8/5/2019,118910,Close
8/6/2019,119420,Close
8/7/2019,118940,Close
8/8/2019,118400,Close
8/10/2019,118000,Close
8/11/2019,117000,Close
8/12/2019,117000,Close
8/13/2019,116910,Close
8/14/2019,117000,Close
8/15/2019,117000,Close
8/17/2019,117000,Close
8/18/2019,117420,Close
8/19/2019,116960,Close
8/21/2019,116420,Close
8/22/2019,116000,Close
8/24/2019,115900,Close
8/25/2019,114500,Close
8/26/2019,111920,Close
8/27/2019,111000,Close
8/28/2019,111950,Close
8/29/2019,112000,Close
8/31/2019,113470,Close
9/1/2019,114000,Close
9/2/2019,112480,Close
9/3/2019,114000,Close
9/4/2019,113420,Close
9/5/2019,114000,Close
9/7/2019,113890,Close
9/8/2019,116000,Close
9/11/2019,115970,Close
9/12/2019,114440,Close
9/14/2019,114000,Close
9/15/2019,112980,Close
9/16/2019,113500,Close
9/17/2019,114000,Close
9/18/2019,114000,Close
9/19/2019,114500,Close
9/21/2019,114500,Close
9/22/2019,113940,Close
9/23/2019,113460,Close
9/24/2019,113500,Close
9/25/2019,113470,Close
9/26/2019,113500,Close
9/28/2019,114500,Close
9/29/2019,114500,Close
9/30/2019,115000,Close
10/1/2019,114410,Close
10/2/2019,114000,Close
10/3/2019,114430,Close
10/5/2019,114450,Close
10/6/2019,113970,Close
10/7/2019,114000,Close
10/8/2019,113930,Close
10/9/2019,113950,Close
10/10/2019,114020,Close
10/12/2019,114070,Close
10/13/2019,114000,Close
10/14/2019,113500,Close
10/15/2019,113530,Close
10/16/2019,113960,Close
10/17/2019,114020,Close
10/20/2019,113890,Close
10/21/2019,113540,Close
10/22/2019,112600,Close
10/23/2019,112550,Close
10/24/2019,112050,Close
10/26/2019,111380,Close
10/28/2019,111410,Close
10/30/2019,111460,Close
10/31/2019,111520,Close
11/2/2019,112440,Close
11/3/2019,112520,Close
11/4/2019,113030,Close
11/5/2019,112900,Close
11/7/2019,113380,Close
11/9/2019,113530,Close
11/10/2019,113510,Close
11/11/2019,113980,Close
11/12/2019,114380,Close
11/13/2019,114480,Close
11/14/2019,114970,Close
11/16/2019,119020,Close
11/17/2019,119030,Close
11/18/2019,121500,Close
11/19/2019,119410,Close
11/20/2019,118920,Close
11/21/2019,117940,Close
11/23/2019,117960,Close
11/24/2019,118960,Close
11/25/2019,120530,Close
11/26/2019,123510,Close
11/27/2019,122460,Close
11/28/2019,124020,Close
11/30/2019,125480,Close
12/1/2019,123920,Close
12/2/2019,125410,Close
12/3/2019,124970,Close
12/4/2019,126940,Close
12/5/2019,127010,Close
12/7/2019,128940,Close
12/8/2019,129430,Close
12/9/2019,135530,Close
12/10/2019,138480,Close
12/11/2019,131040,Close
12/12/2019,129010,Close
12/14/2019,126970,Close
12/15/2019,125520,Close
12/16/2019,126960,Close
12/17/2019,127980,Close
12/18/2019,129020,Close
12/19/2019,128590,Close
12/21/2019,129400,Close
12/22/2019,129870,Close
12/23/2019,129890,Close
12/24/2019,129880,Close
12/25/2019,129700,Close
12/26/2019,129760,Close
12/28/2019,129740,Close
12/29/2019,129580,Close
12/30/2019,129500,Close
12/31/2019,129500,Close
1/1/2020,129590,Close
1/2/2020,129500,Close
1/4/2020,133300,Close
1/5/2020,133300,Close
1/6/2020,133340,Close
1/7/2020,133820,Close
1/8/2020,133850,Close
1/9/2020,132090,Close
1/11/2020,130530,Close
1/12/2020,130500,Close
1/13/2020,130200,Close
1/14/2020,130030,Close
1/15/2020,131070,Close
1/16/2020,131000,Close
1/18/2020,130500,Close
1/19/2020,130000,Close
1/20/2020,129540,Close
1/21/2020,129530,Close
1/22/2020,129500,Close
1/23/2020,130000,Close
1/25/2020,133500,Close
1/26/2020,134000,Close
1/27/2020,134070,Close
1/28/2020,134020,Close
1/30/2020,134540,Close
2/1/2020,134780,Close
2/2/2020,134030,Close
2/3/2020,133890,Close
2/4/2020,134300,Close
2/5/2020,134500,Close
2/6/2020,135060,Close
2/8/2020,135080,Close
2/9/2020,135030,Close
2/10/2020,136040,Close
2/12/2020,137020,Close
2/13/2020,138490,Close
2/15/2020,138490,Close
2/16/2020,138990,Close
2/17/2020,139540,Close
2/18/2020,141990,Close
2/19/2020,141990,Close
2/20/2020,142030,Close
2/22/2020,145290,Close
2/23/2020,147550,Close
2/24/2020,146990,Close
2/25/2020,148010,Close
2/26/2020,155910,Close
2/27/2020,157010,Close
2/29/2020,148980,Close
3/1/2020,151510,Close
3/2/2020,155430,Close
3/3/2020,153350,Close
3/4/2020,153790,Close
3/5/2020,149950,Close
3/7/2020,149960,Close
3/9/2020,152030,Close
3/10/2020,151050,Close
3/11/2020,148550,Close
3/12/2020,148510,Close
3/14/2020,148050,Close
3/15/2020,148030,Close
3/16/2020,156550,Close
3/17/2020,157450,Close
3/18/2020,149030,Close
4/2/2020,148960,Close
4/4/2020,157950,Close
4/5/2020,158030,Close
4/6/2020,156990,Close
4/7/2020,156990,Close
4/8/2020,156090,Close
4/11/2020,156040,Close
4/12/2020,155990,Close
4/13/2020,156000,Close
4/14/2020,156000,Close
4/15/2020,156080,Close
4/16/2020,155000,Close
4/18/2020,153500,Close
4/19/2020,152590,Close
4/20/2020,152560,Close
4/21/2020,153500,Close
4/22/2020,155000,Close
4/23/2020,155030,Close
4/25/2020,155000,Close
4/26/2020,156100,Close
4/27/2020,156000,Close
4/28/2020,155500,Close
4/29/2020,155500,Close
4/30/2020,156000,Close
5/2/2020,156050,Close
5/3/2020,156000,Close
5/4/2020,156070,Close
5/5/2020,156000,Close
5/6/2020,157110,Close
5/7/2020,157000,Close
5/9/2020,158040,Close
5/10/2020,162100,Close
5/11/2020,165000,Close
5/12/2020,166000,Close
5/13/2020,168610,Close
5/14/2020,168540,Close
5/16/2020,168000,Close
5/17/2020,170310,Close
5/18/2020,172000,Close
5/19/2020,171500,Close
5/20/2020,173100,Close
5/21/2020,173050,Close
5/23/2020,173000,Close
5/26/2020,173000,Close
5/27/2020,171580,Close
5/28/2020,170610,Close
5/30/2020,171040,Close
5/31/2020,171000,Close
6/1/2020,170770,Close
6/2/2020,170700,Close
6/6/2020,169830,Close
6/7/2020,169340,Close
6/8/2020,169390,Close
6/9/2020,169300,Close
6/10/2020,172500,Close
6/11/2020,177500,Close
6/13/2020,177560,Close
6/14/2020,177600,Close
6/15/2020,178800,Close
6/16/2020,182100,Close
6/18/2020,183500,Close
6/20/2020,186020,Close
6/21/2020,188020,Close
6/22/2020,188020,Close
6/23/2020,195970,Close
6/24/2020,193020,Close
6/25/2020,188430,Close
6/27/2020,188410,Close
6/28/2020,190430,Close
6/29/2020,190520,Close
6/30/2020,189920,Close
7/1/2020,189440,Close
7/2/2020,189520,Close
7/4/2020,208910,Close
7/5/2020,216470,Close
7/6/2020,218520,Close
7/7/2020,217520,Close
7/8/2020,222020,Close
7/9/2020,222020,Close
7/11/2020,222410,Close
7/12/2020,225520,Close
7/13/2020,227420,Close
7/14/2020,227460,Close
7/15/2020,229410,Close
7/16/2020,231020,Close
7/18/2020,230970,Close
7/19/2020,230950,Close
7/20/2020,226020,Close
7/21/2020,204520,Close
7/22/2020,203430,Close
7/23/2020,202910,Close
7/25/2020,203020,Close
7/26/2020,202950,Close
7/27/2020,204910,Close
7/28/2020,204920,Close
7/29/2020,204990,Close
7/30/2020,208020,Close
8/1/2020,213020,Close
8/2/2020,217020,Close
8/3/2020,218990,Close
8/4/2020,222960,Close
8/5/2020,227020,Close
8/6/2020,230020,Close
8/9/2020,218020,Close
8/10/2020,209910,Close
8/11/2020,216820,Close
8/12/2020,218020,Close
8/13/2020,220500,Close
8/15/2020,220520,Close
8/16/2020,219020,Close
8/17/2020,224490,Close
8/18/2020,225020,Close
8/19/2020,223930,Close
8/20/2020,225020,Close
8/22/2020,225020,Close
8/23/2020,224970,Close
8/24/2020,224820,Close
8/25/2020,224790,Close
8/26/2020,229960,Close
8/27/2020,231020,Close
8/30/2020,230930,Close
8/31/2020,231520,Close
9/1/2020,229000,Close
9/2/2020,226960,Close
9/3/2020,224520,Close
9/5/2020,224520,Close
9/6/2020,226020,Close
9/7/2020,225970,Close
9/8/2020,227520,Close
9/9/2020,227490,Close
9/10/2020,228000,Close
9/12/2020,231570,Close
9/13/2020,234390,Close
9/14/2020,235920,Close
9/15/2020,266020,Close
9/16/2020,265980,Close
9/17/2020,267970,Close
9/19/2020,264480,Close
9/20/2020,272980,Close
9/21/2020,269450,Close
9/22/2020,272030,Close
9/23/2020,277980,Close
9/24/2020,277970,Close
9/26/2020,285060,Close
9/27/2020,287000,Close
9/28/2020,289470,Close
9/29/2020,285020,Close
9/30/2020,287520,Close
10/1/2020,289040,Close
10/3/2020,284490,Close
10/4/2020,269950,Close
10/5/2020,281990,Close
10/6/2020,292000,Close
10/7/2020,292020,Close
10/10/2020,299560,Close
10/11/2020,311450,Close
10/12/2020,303960,Close
10/13/2020,313020,Close
10/14/2020,315000,Close
10/15/2020,317040,Close
10/18/2020,318560,Close
10/19/2020,309030,Close
10/20/2020,275460,Close
10/21/2020,288020,Close
10/22/2020,293750,Close
10/24/2020,290000,Close
10/26/2020,279860,Close
10/27/2020,282250,Close
10/28/2020,278470,Close
10/29/2020,277500,Close
10/31/2020,268720,Close
11/1/2020,272060,Close
11/2/2020,282420,Close
11/4/2020,289270,Close
11/5/2020,263550,Close
11/7/2020,244990,Close
11/8/2020,234990,Close
11/9/2020,247990,Close
11/10/2020,270990,Close
11/11/2020,269990,Close
11/12/2020,268520,Close
11/14/2020,267530,Close
11/15/2020,260030,Close
11/16/2020,258980,Close
11/17/2020,258970,Close
11/18/2020,256220,Close
11/19/2020,256200,Close
11/21/2020,259550,Close
11/22/2020,254530,Close
11/23/2020,255450,Close
11/24/2020,250460,Close
11/25/2020,249500,Close
11/26/2020,247570,Close
11/28/2020,247530,Close
11/29/2020,245510,Close
11/30/2020,250030,Close
12/1/2020,256160,Close
12/2/2020,256230,Close
12/3/2020,254680,Close
12/5/2020,257020,Close
12/6/2020,255950,Close
12/7/2020,255950,Close
12/8/2020,255940,Close
12/9/2020,259770,Close
12/10/2020,260650,Close
12/12/2020,260050,Close
12/13/2020,258040,Close
12/14/2020,256950,Close
12/15/2020,258540,Close
12/16/2020,258030,Close
12/17/2020,258020,Close
12/19/2020,254990,Close
12/20/2020,253960,Close
12/21/2020,254470,Close
12/22/2020,255160,Close
12/23/2020,257850,Close
12/24/2020,258620,Close
12/26/2020,257110,Close
12/27/2020,257430,Close
12/28/2020,257360,Close
12/29/2020,256960,Close
12/30/2020,257040,Close
12/31/2020,257010,Close
1/2/2021,256190,Close
1/3/2021,255670,Close
1/4/2021,257640,Close
1/5/2021,259020,Close
1/6/2021,258540,Close
1/7/2021,255510,Close
1/9/2021,248660,Close
1/10/2021,248520,Close
1/11/2021,248490,Close
1/12/2021,248440,Close
1/13/2021,244980,Close
1/14/2021,239530,Close
1/16/2021,229470,Close
1/18/2021,218010,Close
1/19/2021,217950,Close
1/20/2021,227520,Close
1/21/2021,226550,Close
1/23/2021,224320,Close
1/24/2021,224340,Close
1/25/2021,229660,Close
1/26/2021,229180,Close
1/27/2021,234130,Close
1/28/2021,232110,Close
1/30/2021,237170,Close
1/31/2021,239210,Close
2/1/2021,238720,Close
2/2/2021,238710,Close
2/3/2021,237660,Close
2/4/2021,237470,Close
2/6/2021,237550,Close
2/7/2021,236960,Close
2/8/2021,236940,Close
2/9/2021,241030,Close
2/11/2021,246960,Close
2/13/2021,249810,Close
2/14/2021,249770,Close
2/15/2021,249740,Close
2/16/2021,249740,Close
2/17/2021,251750,Close
2/18/2021,251710,Close
2/20/2021,249990,Close
2/21/2021,242530,Close
2/22/2021,241880,Close
2/23/2021,246420,Close
2/24/2021,248210,Close
2/27/2021,252400,Close
2/28/2021,247050,Close
3/1/2021,247480,Close
3/2/2021,244370,Close
3/3/2021,246680,Close
3/4/2021,246610,Close
3/6/2021,242710,Close
3/7/2021,239900,Close
3/8/2021,243210,Close
3/9/2021,242070,Close
3/10/2021,242420,Close
3/13/2021,241770,Close
3/14/2021,239170,Close
3/15/2021,239170,Close
3/16/2021,240890,Close
3/17/2021,240400,Close
3/18/2021,239630,Close
3/27/2021,247560,Close
3/28/2021,252330,Close
3/30/2021,252540,Close
3/31/2021,252040,Close
4/1/2021,252100,Close
4/3/2021,244650,Close
4/4/2021,242720,Close
4/5/2021,244050,Close
4/6/2021,247110,Close
4/7/2021,244620,Close
4/8/2021,244660,Close
4/10/2021,241880,Close
4/11/2021,242850,Close
4/12/2021,242960,Close
4/13/2021,240900,Close
4/14/2021,242350,Close
4/15/2021,239870,Close
4/17/2021,239930,Close
4/18/2021,238820,Close
4/19/2021,238170,Close
4/20/2021,233740,Close
4/21/2021,233690,Close
4/22/2021,233300,Close
4/24/2021,233370,Close
4/25/2021,233390,Close
4/26/2021,232760,Close
4/27/2021,232610,Close
4/28/2021,232330,Close
4/29/2021,232310,Close
5/1/2021,229100,Close
5/2/2021,218380,Close
5/3/2021,217310,Close
5/5/2021,209450,Close
5/6/2021,206480,Close
5/8/2021,206370,Close
5/9/2021,207260,Close
5/10/2021,216130,Close
5/11/2021,221850,Close
5/12/2021,219750,Close
5/13/2021,216130,Close
5/15/2021,220500,Close
5/16/2021,224140,Close
5/17/2021,222190,Close
5/18/2021,225340,Close
5/19/2021,221790,Close
5/20/2021,223000,Close
5/22/2021,223490,Close
5/23/2021,223510,Close
5/24/2021,224110,Close
5/25/2021,224100,Close
5/26/2021,225160,Close
5/27/2021,231470,Close
5/29/2021,234660,Close
5/30/2021,238570,Close
5/31/2021,234060,Close
6/1/2021,234160,Close
6/2/2021,234240,Close
6/3/2021,234330,Close
6/7/2021,235950,Close
6/8/2021,235490,Close
6/9/2021,241440,Close
6/10/2021,239230,Close
6/12/2021,237750,Close
6/13/2021,241030,Close
6/14/2021,239720,Close
6/15/2021,240490,Close
6/16/2021,241750,Close
6/17/2021,244290,Close
6/19/2021,234890,Close
6/20/2021,239600,Close
6/21/2021,240990,Close
6/22/2021,242670,Close
6/23/2021,241790,Close
6/24/2021,241890,Close
6/26/2021,244540,Close
6/27/2021,246770,Close
6/28/2021,247120,Close
6/29/2021,249650,Close
6/30/2021,254000,Close
7/1/2021,251510,Close
7/3/2021,252360,Close
7/4/2021,251510,Close
7/5/2021,249720,Close
7/6/2021,251090,Close
7/7/2021,250860,Close
7/8/2021,250190,Close
7/10/2021,249490,Close
7/11/2021,249990,Close
7/12/2021,249690,Close
7/13/2021,247590,Close
7/14/2021,246040,Close
7/15/2021,246990,Close
7/17/2021,247290,Close
7/18/2021,245290,Close
7/19/2021,244640,Close
7/20/2021,245190,Close
7/22/2021,246280,Close
7/24/2021,247090,Close
7/25/2021,247790,Close
7/26/2021,250490,Close
7/27/2021,251660,Close
7/28/2021,255990,Close
7/31/2021,257290,Close
8/1/2021,254890,Close
8/2/2021,255190,Close
8/3/2021,257290,Close
8/4/2021,256190,Close
8/5/2021,256190,Close
8/7/2021,256380,Close
8/8/2021,256890,Close
8/9/2021,259090,Close
8/10/2021,263340,Close
8/11/2021,266090,Close
8/12/2021,264290,Close
8/14/2021,263190,Close
8/15/2021,268990,Close
8/16/2021,269070,Close
8/17/2021,268990,Close
8/21/2021,272500,Close
8/22/2021,274490,Close
8/23/2021,276590,Close
8/24/2021,276530,Close
8/25/2021,278490,Close
8/26/2021,278990,Close
8/28/2021,282010,Close
8/29/2021,276080,Close
8/30/2021,270640,Close
8/31/2021,274220,Close
9/1/2021,270350,Close
9/2/2021,272910,Close
9/4/2021,270310,Close
9/5/2021,270680,Close
9/6/2021,271210,Close
9/7/2021,273810,Close
9/8/2021,276810,Close
9/9/2021,278270,Close
9/11/2021,277310,Close
9/12/2021,272510,Close
9/13/2021,273110,Close
9/14/2021,276470,Close
9/15/2021,273210,Close
9/16/2021,274460,Close
9/18/2021,273710,Close
9/19/2021,274650,Close
9/20/2021,274430,Close
9/21/2021,274030,Close
9/22/2021,275210,Close
9/23/2021,276810,Close
9/25/2021,275610,Close
9/26/2021,276810,Close
9/28/2021,280710,Close
9/29/2021,282510,Close
9/30/2021,284710,Close
10/2/2021,282010,Close
10/3/2021,280410,Close
10/4/2021,281360,Close
10/6/2021,279320,Close
10/9/2021,275600,Close
10/10/2021,275810,Close
10/11/2021,273330,Close
10/12/2021,270730,Close
10/13/2021,271560,Close
10/14/2021,270870,Close
10/16/2021,272850,Close
10/17/2021,271820,Close
10/18/2021,272640,Close
10/19/2021,274830,Close
10/20/2021,273080,Close
10/21/2021,274150,Close
10/23/2021,276030,Close
10/25/2021,275620,Close
10/26/2021,275770,Close
10/27/2021,276780,Close
10/28/2021,276570,Close
10/30/2021,276140,Close
10/31/2021,275750,Close
11/1/2021,275070,Close
11/2/2021,276010,Close
11/3/2021,278970,Close
11/4/2021,276510,Close
11/6/2021,278240,Close
11/7/2021,279910,Close
11/8/2021,280240,Close
11/9/2021,281060,Close
11/10/2021,283660,Close
11/11/2021,284240,Close
11/13/2021,286400,Close
11/14/2021,285230,Close
11/15/2021,280280,Close
11/16/2021,279930,Close
11/17/2021,279700,Close
11/18/2021,281400,Close
11/20/2021,280770,Close
11/21/2021,282960,Close
11/22/2021,283870,Close
11/23/2021,286010,Close
11/24/2021,291020,Close
11/25/2021,288080,Close
11/27/2021,282100,Close
11/28/2021,273700,Close
11/29/2021,291200,Close
11/30/2021,289070,Close
12/1/2021,266170,Close
12/2/2021,273240,Close
12/4/2021,279750,Close
12/5/2021,278640,Close
12/6/2021,278240,Close
12/7/2021,278130,Close
12/8/2021,277770,Close
12/9/2021,277040,Close
12/11/2021,276950,Close
12/12/2021,276930,Close
12/13/2021,274790,Close
12/14/2021,274140,Close
12/15/2021,274110,Close
12/16/2021,274170,Close
12/18/2021,274420,Close
12/19/2021,274020,Close
12/20/2021,273860,Close
12/21/2021,273010,Close
12/22/2021,274020,Close
12/23/2021,274020,Close
12/25/2021,274020,Close
12/26/2021,273990,Close
12/27/2021,274020,Close
12/28/2021,273880,Close
12/29/2021,274330,Close
12/30/2021,273880,Close
1/1/2022,273950,Close
1/2/2022,273950,Close
1/3/2022,273950,Close
1/4/2022,269900,Close
1/5/2022,269900,Close
1/8/2022,268890,Close
1/9/2022,268310,Close
1/10/2022,267380,Close
1/11/2022,267050,Close
1/12/2022,266670,Close
1/13/2022,277400,Close
1/15/2022,274530,Close
1/16/2022,275080,Close
1/17/2022,272850,Close
1/18/2022,273490,Close
1/19/2022,274760,Close
1/20/2022,275250,Close
1/22/2022,275230,Close
1/23/2022,277640,Close
1/24/2022,279790,Close
1/25/2022,277760,Close
1/26/2022,278610,Close
1/27/2022,277710,Close
1/29/2022,279270,Close
1/30/2022,278880,Close
1/31/2022,276870,Close
2/1/2022,274580,Close
2/2/2022,272550,Close
2/3/2022,272650,Close
2/5/2022,263660,Close
2/6/2022,267610,Close
2/7/2022,264480,Close
2/8/2022,260580,Close
2/9/2022,262340,Close
2/10/2022,262270,Close
2/12/2022,264590,Close
2/13/2022,268640,Close
2/14/2022,269700,Close
2/16/2022,265100,Close
2/17/2022,263290,Close
2/19/2022,260090,Close
2/20/2022,254090,Close
2/21/2022,258040,Close
2/22/2022,260370,Close
2/23/2022,259370,Close
2/24/2022,261440,Close
2/26/2022,260370,Close
2/27/2022,259950,Close
2/28/2022,259650,Close
3/2/2022,255720,Close
3/3/2022,256150,Close
3/5/2022,254300,Close
3/6/2022,253830,Close
3/7/2022,258180,Close
3/8/2022,260410,Close
3/9/2022,257450,Close
3/10/2022,256960,Close
3/12/2022,258980,Close
3/13/2022,264170,Close
3/14/2022,262650,Close
3/15/2022,263620,Close
3/16/2022,263790,Close
3/17/2022,262300,Close
3/26/2022,262340,Close
3/27/2022,262590,Close
3/28/2022,266620,Close
3/29/2022,270250,Close
3/30/2022,270670,Close
3/31/2022,271140,Close
4/3/2022,269020,Close
4/4/2022,269880,Close
4/5/2022,275270,Close
4/6/2022,272670,Close
4/7/2022,274830,Close
4/9/2022,276930,Close
4/10/2022,279090,Close
4/11/2022,279450,Close
4/12/2022,278900,Close
4/13/2022,278050,Close
4/14/2022,277910,Close
4/16/2022,278910,Close
4/17/2022,278970,Close
4/18/2022,276510,Close
4/19/2022,275720,Close
4/20/2022,277350,Close
4/21/2022,278640,Close
4/24/2022,278060,Close
4/25/2022,278410,Close
4/26/2022,279350,Close
4/27/2022,280380,Close
4/28/2022,279500,Close
4/30/2022,279220,Close
5/1/2022,279560,Close
5/2/2022,280210,Close
5/5/2022,280560,Close
5/7/2022,281760,Close
5/8/2022,281030,Close
5/9/2022,282290,Close
5/10/2022,287410,Close
5/11/2022,255800,Close
8/30/2022,297610,Close
8/31/2022,299050,Close
9/1/2022,298470,Close
9/3/2022,299450,Close
9/4/2022,302560,Close
9/5/2022,302170,Close
9/6/2022,302480,Close
9/7/2022,302170,Close
9/8/2022,302410,Close
9/10/2022,303750,Close
9/11/2022,309020,Close
9/12/2022,309760,Close
9/13/2022,316480,Close
9/14/2022,313720,Close
9/15/2022,315560,Close
9/18/2022,315360,Close
9/19/2022,316520,Close
9/20/2022,316820,Close
9/21/2022,317120,Close
9/22/2022,316660,Close
9/24/2022,317010,Close
9/26/2022,316810,Close
9/28/2022,318310,Close
9/29/2022,318480,Close
10/1/2022,331170,Close
10/2/2022,331460,Close
10/3/2022,332460,Close
10/4/2022,331020,Close
10/6/2022,326610,Close
10/8/2022,326190,Close
10/9/2022,323020,Close
10/10/2022,324960,Close
10/11/2022,327520,Close
10/12/2022,326510,Close
10/13/2022,329460,Close
10/15/2022,328020,Close
10/16/2022,331210,Close
10/17/2022,328620,Close
10/18/2022,328390,Close
10/19/2022,327970,Close
10/20/2022,326550,Close
10/22/2022,327660,Close
10/23/2022,328150,Close
10/24/2022,327720,Close
10/25/2022,328760,Close
10/26/2022,328810,Close
10/27/2022,330520,Close
10/29/2022,329150,Close
10/30/2022,329770,Close
10/31/2022,351820,Close
11/9/2022,353890,Close
11/10/2022,350590,Close
11/12/2022,349410,Close
11/13/2022,353520,Close
11/14/2022,352490,Close
11/15/2022,352450,Close
11/16/2022,351450,Close
11/17/2022,347510,Close
11/19/2022,348170,Close
11/20/2022,351600,Close
11/21/2022,352000,Close
11/22/2022,348800,Close
11/23/2022,347990,Close
11/24/2022,352900,Close
11/26/2022,352620,Close
11/27/2022,354700,Close
11/28/2022,358120,Close
11/29/2022,354500,Close
11/30/2022,354500,Close
12/1/2022,356950,Close
12/3/2022,357240,Close
12/4/2022,357500,Close
12/5/2022,358500,Close
12/6/2022,358970,Close
12/7/2022,359300,Close
12/8/2022,358620,Close
12/10/2022,361070,Close
12/11/2022,372000,Close
12/12/2022,375600,Close
12/13/2022,374350,Close
12/14/2022,379300,Close
12/17/2022,386910,Close
12/18/2022,385330,Close
12/19/2022,388320,Close
12/20/2022,384670,Close
12/21/2022,384080,Close
12/22/2022,390500,Close
12/24/2022,395620,Close
12/25/2022,395650,Close
12/26/2022,397210,Close
12/28/2022,403000,Close
12/29/2022,418960,Close
12/31/2022,389000,Close
1/1/2023,393000,Close
1/2/2023,387590,Close
1/3/2023,397530,Close
1/4/2023,391420,Close
1/5/2023,394830,Close
1/7/2023,401440,Close
1/8/2023,402820,Close
1/9/2023,400410,Close
1/10/2023,402000,Close
1/11/2023,404740,Close
1/12/2023,405140,Close
1/14/2023,402650,Close
1/15/2023,401390,Close
1/16/2023,402850,Close
1/17/2023,410390,Close
1/18/2023,423240,Close
1/19/2023,420030,Close
1/21/2023,430030,Close
1/22/2023,444320,Close
1/23/2023,432000,Close
1/24/2023,425000,Close
1/25/2023,420640,Close
1/26/2023,424340,Close
1/28/2023,437130,Close
1/29/2023,438810,Close
1/30/2023,436560,Close
1/31/2023,437290,Close
2/1/2023,436440,Close
2/2/2023,436100,Close
